incident_id,timestamp,tool_id,product_id,line_id,input_units,good_units,scrap_units,rework_units,planned_minutes,downtime_minutes,unit_cost_proxy,unit_price_proxy,downtime_cost_per_min,event_type,event_note
INC-GAMMA-2026-01,2026-01-24T11:50:00Z,TOOL-08,PROD-A1,LINE-1,201,172,14,15,103,28,5.34,9.56,7.31,normal_run,Nominal output achieved across planned production window
INC-GAMMA-2026-01,2026-01-24T13:38:00Z,TOOL-06,PROD-E1,LINE-1,157,129,17,11,165,25,4.6,8.88,29.32,changeover_delay,Changeover extended due to calibration check after setup
INC-GAMMA-2026-01,2026-01-24T16:31:00Z,TOOL-12,PROD-E2,LINE-4,191,157,22,12,237,25,2.37,9.03,23.22,maintenance_hold,Line held for bearing replacement on primary drive motor
INC-GAMMA-2026-01,2026-01-24T20:33:00Z,TOOL-10,PROD-E2,LINE-4,163,128,18,17,105,29,6.28,7.14,6.83,quality_hold,Hold placed on output pending incoming material re-inspection
INC-GAMMA-2026-01,2026-01-24T22:30:00Z,TOOL-08,PROD-F1,LINE-1,103,90,8,5,208,50,5.55,10.55,21.18,material_shortage,Material shortage traced to late supplier delivery this morning
INC-GAMMA-2026-01,2026-01-25T02:12:00Z,TOOL-10,PROD-E2,LINE-4,130,106,10,14,136,46,5.47,10.07,27.88,sensor_fault,Flow sensor reported out-of-range value requiring manual verification
INC-GAMMA-2026-01,2026-01-25T04:41:00Z,TOOL-02,PROD-E2,LINE-1,236,182,37,17,92,28,1.81,11.11,29.17,normal_run,All quality checks passed within acceptable tolerances
INC-GAMMA-2026-01,2026-01-25T06:26:00Z,TOOL-02,PROD-F4,LINE-3,87,72,7,8,160,50,3.09,6.81,13.92,calibration_drift,Bonder force calibration drift detected during quality sample check
INC-GAMMA-2026-01,2026-01-25T09:13:00Z,TOOL-08,PROD-B1,LINE-2,222,176,21,25,166,19,2.94,10.91,7.26,normal_run,Run completed without interruption or escalation required
INC-GAMMA-2026-01,2026-01-25T12:01:00Z,TOOL-03,PROD-F2,LINE-4,191,152,30,9,95,51,5.53,11.17,27.23,maintenance_hold,Line held for bearing replacement on primary drive motor
INC-GAMMA-2026-01,2026-01-25T13:43:00Z,TOOL-08,PROD-E1,LINE-4,221,175,31,15,117,21,3.62,4.18,16.95,maintenance_hold,Overdue PM completed resulting in extended planned downtime hold
INC-GAMMA-2026-01,2026-01-25T15:58:00Z,TOOL-05,PROD-D1,LINE-5,227,180,21,26,205,40,5.02,6.25,16.52,maintenance_hold,Unplanned maintenance hold for lubrication of drive assembly
INC-GAMMA-2026-01,2026-01-25T19:41:00Z,TOOL-05,PROD-D2,LINE-5,100,81,11,8,122,40,4.65,9.7,21.39,maintenance_hold,Maintenance team performed emergency seal replacement on vacuum pump
INC-GAMMA-2026-01,2026-01-25T22:03:00Z,TOOL-05,PROD-E2,LINE-1,167,143,18,6,176,42,6.03,9.67,12.62,changeover_delay,Setup time exceeded target due to new operator on shift
INC-GAMMA-2026-01,2026-01-26T01:10:00Z,TOOL-05,PROD-B1,LINE-1,232,179,31,22,204,26,1.81,7.26,8.4,normal_run,No anomalies detected during this run cycle
INC-GAMMA-2026-01,2026-01-26T04:36:00Z,TOOL-05,PROD-D2,LINE-1,112,88,12,12,131,26,2.16,5.53,26.3,normal_run,Production running within all spec parameters today
INC-GAMMA-2026-01,2026-01-26T06:54:00Z,TOOL-10,PROD-F2,LINE-2,194,166,18,10,239,25,3.92,10.48,26.41,changeover_delay,Fixture swap took longer than standard changeover time
INC-GAMMA-2026-01,2026-01-26T10:59:00Z,TOOL-10,PROD-F4,LINE-2,206,164,27,15,158,25,4.8,10.16,8.35,calibration_drift,Tool calibration drift detected by SPC monitoring system alert
INC-GAMMA-2026-01,2026-01-26T13:40:00Z,TOOL-11,PROD-C1,LINE-1,93,80,7,6,137,40,5.23,10.45,17.85,changeover_delay,Changeover held pending engineering sign-off on first article
INC-GAMMA-2026-01,2026-01-26T16:11:00Z,TOOL-08,PROD-C1,LINE-2,215,176,31,8,174,34,4.89,11.75,21.75,normal_run,All quality checks passed within acceptable tolerances
INC-GAMMA-2026-01,2026-01-26T19:18:00Z,TOOL-07,PROD-E2,LINE-3,165,134,14,17,125,51,4.42,8.18,21.56,micro_stop,Tool head contact check caused brief unplanned stoppage
INC-GAMMA-2026-01,2026-01-26T21:43:00Z,TOOL-04,PROD-E1,LINE-3,126,110,11,5,62,14,1.56,3.88,6.7,material_shortage,Line paused awaiting replenishment of component reel stock
INC-GAMMA-2026-01,2026-01-26T22:56:00Z,TOOL-05,PROD-B2,LINE-1,86,73,10,3,212,52,5.97,7.67,19.58,normal_run,Production running within all spec parameters today
INC-GAMMA-2026-01,2026-01-27T02:32:00Z,TOOL-10,PROD-B1,LINE-4,224,125,77,22,88,73,2.77,7.35,28.34,maintenance_hold,Tool flagged for maintenance after alarm threshold was reached
INC-GAMMA-2026-01,2026-01-27T04:15:00Z,TOOL-12,PROD-F1,LINE-3,145,128,11,6,75,34,3.44,11.97,10.71,quality_hold,Quality hold issued after visual defect found during sampling
INC-GAMMA-2026-01,2026-01-27T05:46:00Z,TOOL-02,PROD-D2,LINE-2,236,192,23,21,87,19,4.2,7.85,19.96,normal_run,Operator confirmed line stable through end of shift
INC-GAMMA-2026-01,2026-01-27T07:23:00Z,TOOL-02,PROD-A1,LINE-1,98,82,11,5,174,11,5.98,7.3,20.65,sensor_fault,Flow sensor reported out-of-range value requiring manual verification
INC-GAMMA-2026-01,2026-01-27T10:31:00Z,TOOL-05,PROD-B1,LINE-3,180,145,21,14,185,40,3.68,10.78,24.3,quality_hold,Quality team initiated hold after customer complaint review opened
INC-GAMMA-2026-01,2026-01-27T13:45:00Z,TOOL-01,PROD-D1,LINE-4,111,87,12,12,151,31,4.91,8.05,20.44,sensor_fault,Pressure sensor reported intermittent fault during this production run
INC-GAMMA-2026-01,2026-01-27T16:29:00Z,TOOL-09,PROD-F4,LINE-3,100,76,14,10,134,51,2.52,8,29.16,calibration_drift,Tool calibration drift detected by SPC monitoring system alert
INC-GAMMA-2026-01,2026-01-27T18:57:00Z,TOOL-02,PROD-F1,LINE-3,204,173,13,18,108,18,1.68,3.23,29.91,micro_stop,Minor sensor trigger caused momentary line hold
INC-GAMMA-2026-01,2026-01-27T20:49:00Z,TOOL-09,PROD-F1,LINE-3,207,162,23,22,175,11,1.69,3.5,24.48,normal_run,Production running within all spec parameters today
INC-GAMMA-2026-01,2026-01-27T23:52:00Z,TOOL-11,PROD-F1,LINE-5,197,146,30,21,197,19,5.21,7.18,5.87,maintenance_hold,Line held for bearing replacement on primary drive motor
INC-GAMMA-2026-01,2026-01-28T03:11:00Z,TOOL-08,PROD-E2,LINE-1,142,83,46,13,104,56,6.02,11.02,6.53,maintenance_hold,Maintenance team performed emergency seal replacement on vacuum pump
INC-GAMMA-2026-01,2026-01-28T04:59:00Z,TOOL-02,PROD-A2,LINE-4,232,187,32,13,111,37,3.19,10.64,23.19,changeover_delay,Fixture swap took longer than standard changeover time
INC-GAMMA-2026-01,2026-01-28T07:10:00Z,TOOL-09,PROD-B1,LINE-3,134,105,18,11,145,14,2.1,4.27,14.79,maintenance_hold,Maintenance team performed emergency seal replacement on vacuum pump
INC-GAMMA-2026-01,2026-01-28T09:42:00Z,TOOL-08,PROD-B2,LINE-5,90,75,6,9,221,49,3.38,5.16,26.87,normal_run,Production running within all spec parameters today
INC-GAMMA-2026-01,2026-01-28T13:30:00Z,TOOL-02,PROD-F2,LINE-5,152,122,15,15,181,54,2.13,4.29,11.04,material_shortage,Line paused awaiting replenishment of component reel stock
INC-GAMMA-2026-01,2026-01-28T16:38:00Z,TOOL-10,PROD-F2,LINE-1,232,149,53,30,82,82,3.24,3.78,10.13,micro_stop,Operator-initiated pause to clear accumulated scrap tray
INC-GAMMA-2026-01,2026-01-28T18:05:00Z,TOOL-10,PROD-C2,LINE-5,209,171,17,21,228,23,2.88,5.05,24.71,maintenance_hold,Line held for bearing replacement on primary drive motor
INC-GAMMA-2026-01,2026-01-28T22:10:00Z,TOOL-03,PROD-B1,LINE-1,93,77,11,5,171,26,3.17,10.38,23.72,normal_run,Run completed without interruption or escalation required
INC-GAMMA-2026-01,2026-01-29T01:04:00Z,TOOL-09,PROD-B1,LINE-2,87,74,9,4,120,38,4.46,7.25,9.17,maintenance_hold,Tool flagged for maintenance after alarm threshold was reached
INC-GAMMA-2026-01,2026-01-29T03:13:00Z,TOOL-02,PROD-C2,LINE-2,105,90,8,7,111,34,5.96,6.87,19.21,normal_run,Operator confirmed line stable through end of shift
INC-GAMMA-2026-01,2026-01-29T05:10:00Z,TOOL-04,PROD-E2,LINE-4,125,107,12,6,109,50,3.29,6,12.73,normal_run,All quality checks passed within acceptable tolerances
INC-GAMMA-2026-01,2026-01-29T07:02:00Z,TOOL-05,PROD-B1,LINE-1,199,168,21,10,147,24,5.93,9.79,24.53,calibration_drift,Thermal calibration deviation flagged by automated monitoring system
INC-GAMMA-2026-01,2026-01-29T09:36:00Z,TOOL-10,PROD-E1,LINE-2,102,84,10,8,115,47,3.87,7.9,4.38,changeover_delay,Setup time exceeded target due to new operator on shift
INC-GAMMA-2026-01,2026-01-29T11:40:00Z,TOOL-04,PROD-C2,LINE-4,228,184,18,26,98,46,5.99,8.79,5.15,sensor_fault,Flow sensor reported out-of-range value requiring manual verification
INC-GAMMA-2026-01,2026-01-29T13:36:00Z,TOOL-01,PROD-D1,LINE-5,180,143,19,18,85,38,3.98,5.1,23.58,maintenance_hold,Line held for bearing replacement on primary drive motor
INC-GAMMA-2026-01,2026-01-29T15:09:00Z,TOOL-03,PROD-C2,LINE-3,141,118,17,6,182,52,3.02,9.48,26.31,maintenance_hold,Scheduled preventive maintenance performed during production window
INC-GAMMA-2026-01,2026-01-29T18:27:00Z,TOOL-08,PROD-F3,LINE-2,183,149,14,20,220,39,5.02,5.53,20.31,changeover_delay,Changeover held pending engineering sign-off on first article
INC-GAMMA-2026-01,2026-01-29T22:19:00Z,TOOL-09,PROD-A1,LINE-3,189,146,25,18,216,44,4.38,6.35,21.8,calibration_drift,Tool calibration drift detected by SPC monitoring system alert
INC-GAMMA-2026-01,2026-01-30T01:58:00Z,TOOL-09,PROD-F1,LINE-3,93,81,6,6,218,12,3.33,5.26,18.53,normal_run,Run completed without interruption or escalation required
INC-GAMMA-2026-01,2026-01-30T05:44:00Z,TOOL-03,PROD-C2,LINE-2,218,186,15,17,208,54,2.55,9.72,9.86,changeover_delay,Changeover extended due to calibration check after setup
INC-GAMMA-2026-01,2026-01-30T09:30:00Z,TOOL-11,PROD-D1,LINE-3,93,81,6,6,184,42,4.13,5.53,22.46,maintenance_hold,Maintenance team performed emergency seal replacement on vacuum pump
INC-GAMMA-2026-01,2026-01-30T12:45:00Z,TOOL-08,PROD-E2,LINE-3,96,79,7,10,82,15,3.45,5.39,28.91,normal_run,Steady throughput observed across the full planned window
INC-GAMMA-2026-01,2026-01-30T14:17:00Z,TOOL-02,PROD-F2,LINE-2,207,181,15,11,220,11,2.97,11.74,18.08,normal_run,No anomalies detected during this run cycle
INC-GAMMA-2026-01,2026-01-30T18:12:00Z,TOOL-08,PROD-F2,LINE-1,154,106,36,12,119,116,4.72,8.01,12.91,maintenance_hold,Tool flagged for maintenance after alarm threshold was reached
INC-GAMMA-2026-01,2026-01-30T20:28:00Z,TOOL-10,PROD-F1,LINE-5,220,184,22,14,93,29,2.36,5.34,16.59,sensor_fault,Pressure sensor reported intermittent fault during this production run
INC-GAMMA-2026-01,2026-01-30T22:07:00Z,TOOL-06,PROD-C1,LINE-4,122,102,14,6,197,28,2.41,4.58,22.41,sensor_fault,Sensor fault cleared after connector reseating by maintenance tech
INC-GAMMA-2026-01,2026-01-31T01:31:00Z,TOOL-04,PROD-A2,LINE-1,161,131,18,12,154,21,2.53,9.37,21.3,sensor_fault,Sensor fault cleared after connector reseating by maintenance tech
INC-GAMMA-2026-01,2026-01-31T04:18:00Z,TOOL-08,PROD-E1,LINE-2,216,173,19,24,163,41,5.34,11.68,28.12,normal_run,Run completed without interruption or escalation required
INC-GAMMA-2026-01,2026-01-31T07:20:00Z,TOOL-09,PROD-C2,LINE-3,201,94,72,35,206,68,5.5,10.37,27.98,material_shortage,Substrate lot delayed from incoming inspection hold status
INC-GAMMA-2026-01,2026-01-31T11:03:00Z,TOOL-01,PROD-B1,LINE-5,109,69,27,13,116,107,3.29,6.47,19.81,changeover_delay,Tool change required additional verification before restart
INC-GAMMA-2026-01,2026-01-31T13:08:00Z,TOOL-05,PROD-B2,LINE-1,101,60,29,12,231,61,6.38,8.9,16.75,maintenance_hold,Maintenance team performed emergency seal replacement on vacuum pump
INC-GAMMA-2026-01,2026-01-31T17:02:00Z,TOOL-11,PROD-C2,LINE-4,117,94,15,8,158,33,1.56,6.1,12.01,material_shortage,Production held pending clearance of quarantined input material
INC-GAMMA-2026-01,2026-01-31T19:44:00Z,TOOL-04,PROD-F2,LINE-4,186,149,26,11,168,36,2.2,8.28,6.24,micro_stop,Minor sensor trigger caused momentary line hold
INC-GAMMA-2026-01,2026-01-31T22:50:00Z,TOOL-06,PROD-A2,LINE-5,176,152,12,12,129,36,2.37,7.16,18.77,sensor_fault,Sensor fault cleared after connector reseating by maintenance tech
INC-GAMMA-2026-01,2026-02-01T01:06:00Z,TOOL-07,PROD-C1,LINE-5,205,171,13,21,209,29,3.97,10.04,9.84,quality_hold,Quality hold issued after visual defect found during sampling
INC-GAMMA-2026-01,2026-02-01T04:45:00Z,TOOL-05,PROD-F1,LINE-4,111,86,13,12,166,21,3.96,9.65,10.36,normal_run,No anomalies detected during this run cycle
INC-GAMMA-2026-01,2026-02-01T07:48:00Z,TOOL-02,PROD-E2,LINE-3,228,187,24,17,126,50,4.93,11.83,25.28,changeover_delay,Changeover held pending engineering sign-off on first article
INC-GAMMA-2026-01,2026-02-01T10:14:00Z,TOOL-01,PROD-F4,LINE-3,121,101,14,6,178,54,2.18,4.47,11.09,changeover_delay,Changeover extended due to calibration check after setup
INC-GAMMA-2026-01,2026-02-01T13:15:00Z,TOOL-05,PROD-C1,LINE-5,99,78,11,10,106,16,4.49,6.16,12.39,micro_stop,Micro stop logged during transition between product lots
INC-GAMMA-2026-01,2026-02-01T15:12:00Z,TOOL-05,PROD-F1,LINE-3,104,86,11,7,96,10,2.18,5.53,24.25,changeover_delay,Product changeover delayed by missing tooling in staging area
INC-GAMMA-2026-01,2026-02-01T16:53:00Z,TOOL-04,PROD-B1,LINE-5,136,103,19,14,203,49,4.95,11.69,26,maintenance_hold,Overdue PM completed resulting in extended planned downtime hold
INC-GAMMA-2026-01,2026-02-01T20:21:00Z,TOOL-07,PROD-D2,LINE-1,109,82,15,12,182,32,3.06,6.62,25.24,quality_hold,Quality team initiated hold after customer complaint review opened
INC-GAMMA-2026-01,2026-02-01T23:41:00Z,TOOL-06,PROD-B1,LINE-3,87,72,11,4,92,54,2.21,5.04,7.26,normal_run,Production running within all spec parameters today
INC-GAMMA-2026-01,2026-02-02T01:28:00Z,TOOL-12,PROD-F3,LINE-1,99,86,6,7,170,12,2.48,3.3,21.15,calibration_drift,Process parameter drift required inline recalibration procedure
INC-GAMMA-2026-01,2026-02-02T04:23:00Z,TOOL-05,PROD-A1,LINE-1,157,123,19,15,91,48,2.53,11.11,8.8,changeover_delay,Fixture swap took longer than standard changeover time
INC-GAMMA-2026-01,2026-02-02T06:00:00Z,TOOL-12,PROD-C1,LINE-5,169,135,16,18,216,25,4.02,5.03,25.31,maintenance_hold,Maintenance team performed emergency seal replacement on vacuum pump
INC-GAMMA-2026-01,2026-02-02T09:44:00Z,TOOL-12,PROD-B2,LINE-3,123,95,18,10,85,23,6.1,11.2,16.34,maintenance_hold,Unplanned maintenance hold for lubrication of drive assembly
INC-GAMMA-2026-01,2026-02-02T11:25:00Z,TOOL-11,PROD-A2,LINE-2,170,132,26,12,191,24,3.54,10.1,12.17,material_shortage,Production held pending clearance of quarantined input material
INC-GAMMA-2026-01,2026-02-02T14:42:00Z,TOOL-08,PROD-F3,LINE-3,153,130,17,6,143,41,2.08,5.55,19.61,micro_stop,Micro stop logged during transition between product lots
INC-GAMMA-2026-01,2026-02-02T17:21:00Z,TOOL-04,PROD-E1,LINE-4,154,119,24,11,77,40,6.2,8.65,4.33,maintenance_hold,Overdue PM completed resulting in extended planned downtime hold
INC-GAMMA-2026-01,2026-02-02T18:43:00Z,TOOL-07,PROD-D2,LINE-5,101,87,7,7,237,47,6.39,10.68,27.2,normal_run,No anomalies detected during this run cycle
INC-GAMMA-2026-01,2026-02-02T22:48:00Z,TOOL-06,PROD-B2,LINE-5,183,151,13,19,187,27,5.32,10.55,19.43,maintenance_hold,Overdue PM completed resulting in extended planned downtime hold
INC-GAMMA-2026-01,2026-02-03T02:09:00Z,TOOL-06,PROD-D2,LINE-5,183,140,29,14,97,39,2.04,5.26,16.93,calibration_drift,Calibration check triggered after consecutive out-of-spec readings
INC-GAMMA-2026-01,2026-02-03T03:48:00Z,TOOL-02,PROD-F2,LINE-1,97,83,10,4,105,34,4.52,7.3,11.87,calibration_drift,Sensor reading drifted outside control limit during mid-run
INC-GAMMA-2026-01,2026-02-03T05:51:00Z,TOOL-08,PROD-F3,LINE-4,131,110,11,10,189,26,4.21,10.61,18.05,normal_run,Nominal output achieved across planned production window
INC-GAMMA-2026-01,2026-02-03T09:03:00Z,TOOL-07,PROD-A2,LINE-4,195,165,17,13,177,12,1.66,8.01,26.37,micro_stop,Tool head contact check caused brief unplanned stoppage
INC-GAMMA-2026-01,2026-02-03T12:07:00Z,TOOL-08,PROD-D1,LINE-2,159,127,20,12,88,46,4.88,9.75,21.82,calibration_drift,Process parameter drift required inline recalibration procedure
INC-GAMMA-2026-01,2026-02-03T13:54:00Z,TOOL-03,PROD-E1,LINE-1,180,150,15,15,156,49,4.88,10.45,11.4,normal_run,All quality checks passed within acceptable tolerances
INC-GAMMA-2026-01,2026-02-03T16:33:00Z,TOOL-03,PROD-F4,LINE-3,169,132,23,14,220,31,3.4,7.37,29.79,changeover_delay,Fixture swap took longer than standard changeover time
INC-GAMMA-2026-01,2026-02-03T20:22:00Z,TOOL-04,PROD-B2,LINE-3,231,195,15,21,138,17,3.19,3.85,12.48,material_shortage,Feeder ran dry before scheduled replenishment cycle arrived
INC-GAMMA-2026-01,2026-02-03T23:00:00Z,TOOL-09,PROD-D1,LINE-3,85,67,11,7,141,34,4.35,7.16,6.54,material_shortage,Shortage caused partial batch reduction for this run window
INC-GAMMA-2026-01,2026-02-04T01:29:00Z,TOOL-06,PROD-D2,LINE-5,166,110,38,18,171,75,3.98,10.85,24.47,quality_hold,Quality team initiated hold after customer complaint review opened
INC-GAMMA-2026-01,2026-02-04T04:28:00Z,TOOL-05,PROD-C1,LINE-1,156,121,24,11,117,49,5.21,6.29,25.95,normal_run,No anomalies detected during this run cycle
INC-GAMMA-2026-01,2026-02-04T06:35:00Z,TOOL-02,PROD-E2,LINE-5,201,168,20,13,79,51,5.62,9.09,11.8,calibration_drift,Tool calibration drift detected by SPC monitoring system alert
INC-GAMMA-2026-01,2026-02-04T08:02:00Z,TOOL-07,PROD-D1,LINE-3,239,191,26,22,200,21,5.9,9.92,17.42,normal_run,Operator confirmed line stable through end of shift
INC-GAMMA-2026-01,2026-02-04T11:30:00Z,TOOL-11,PROD-F4,LINE-4,148,114,22,12,217,37,6.17,10.54,5.56,normal_run,Operator confirmed line stable through end of shift
INC-GAMMA-2026-01,2026-02-04T15:13:00Z,TOOL-04,PROD-B1,LINE-3,191,152,19,20,76,50,2.52,6.72,25.42,calibration_drift,Tool calibration drift detected by SPC monitoring system alert
INC-GAMMA-2026-01,2026-02-04T16:38:00Z,TOOL-07,PROD-B2,LINE-1,118,102,9,7,139,39,3.93,11.93,14.97,sensor_fault,Sensor fault cleared after connector reseating by maintenance tech
INC-GAMMA-2026-01,2026-02-04T19:04:00Z,TOOL-05,PROD-B1,LINE-1,146,117,20,9,200,21,4.72,5.51,22.78,quality_hold,Lot placed on quality hold pending dimensional inspection results
INC-GAMMA-2026-01,2026-02-04T22:28:00Z,TOOL-06,PROD-E2,LINE-3,96,76,14,6,153,52,4.79,5.9,28.52,maintenance_hold,Unplanned maintenance hold for lubrication of drive assembly
INC-GAMMA-2026-01,2026-02-05T01:10:00Z,TOOL-02,PROD-E2,LINE-5,110,87,12,11,194,26,3.98,5.16,19.6,quality_hold,Inline SPC chart triggered quality hold for process review
INC-GAMMA-2026-01,2026-02-05T04:36:00Z,TOOL-10,PROD-F2,LINE-4,140,111,21,8,87,21,2.57,5.52,14.62,quality_hold,Lot placed on quality hold pending dimensional inspection results
INC-GAMMA-2026-01,2026-02-05T06:20:00Z,TOOL-09,PROD-C2,LINE-1,161,131,18,12,123,27,5.9,11.65,13.44,maintenance_hold,Tool flagged for maintenance after alarm threshold was reached
INC-GAMMA-2026-01,2026-02-05T08:25:00Z,TOOL-11,PROD-E2,LINE-1,93,72,12,9,121,26,4.26,7,28.92,changeover_delay,Setup time exceeded target due to new operator on shift
INC-GAMMA-2026-01,2026-02-05T10:31:00Z,TOOL-09,PROD-F4,LINE-2,193,153,19,21,160,26,3,11.46,23.67,micro_stop,Micro stop logged during transition between product lots
INC-GAMMA-2026-01,2026-02-05T13:18:00Z,TOOL-08,PROD-F1,LINE-3,184,148,25,11,80,41,3.86,7.52,25.87,maintenance_hold,Scheduled preventive maintenance performed during production window
INC-GAMMA-2026-01,2026-02-05T14:45:00Z,TOOL-12,PROD-C1,LINE-5,96,79,9,8,200,30,3.77,4.48,5.35,calibration_drift,Bonder force calibration drift detected during quality sample check
INC-GAMMA-2026-01,2026-02-05T18:21:00Z,TOOL-11,PROD-B1,LINE-1,182,157,14,11,207,15,2.05,5.25,22.55,maintenance_hold,Overdue PM completed resulting in extended planned downtime hold
INC-GAMMA-2026-01,2026-02-05T21:54:00Z,TOOL-10,PROD-F1,LINE-4,161,128,16,17,94,26,2.37,8.34,12.52,micro_stop,Brief line pause due to upstream buffer fill event
INC-GAMMA-2026-01,2026-02-05T23:43:00Z,TOOL-06,PROD-B1,LINE-4,176,130,27,19,117,11,6.24,11.6,20.82,calibration_drift,Sensor reading drifted outside control limit during mid-run
INC-GAMMA-2026-01,2026-02-06T01:56:00Z,TOOL-04,PROD-C1,LINE-2,92,77,9,6,126,19,1.95,6.31,28.63,normal_run,Run completed without interruption or escalation required
INC-GAMMA-2026-01,2026-02-06T04:20:00Z,TOOL-07,PROD-F3,LINE-4,206,173,14,19,108,27,2.94,7.67,7.39,quality_hold,Quality team initiated hold after customer complaint review opened
INC-GAMMA-2026-01,2026-02-06T06:16:00Z,TOOL-05,PROD-F2,LINE-2,187,154,14,19,67,28,6.38,8.09,15.73,micro_stop,Operator-initiated pause to clear accumulated scrap tray
INC-GAMMA-2026-01,2026-02-06T07:39:00Z,TOOL-02,PROD-A1,LINE-4,114,85,16,13,161,53,2.56,6.49,15.01,calibration_drift,Sensor reading drifted outside control limit during mid-run
INC-GAMMA-2026-01,2026-02-06T10:25:00Z,TOOL-09,PROD-A1,LINE-1,165,128,25,12,150,48,6.2,11.83,19.55,maintenance_hold,Scheduled preventive maintenance performed during production window
INC-GAMMA-2026-01,2026-02-06T12:57:00Z,TOOL-05,PROD-E1,LINE-5,177,150,15,12,154,18,6.34,9.73,19.09,micro_stop,Operator-initiated pause to clear accumulated scrap tray
INC-GAMMA-2026-01,2026-02-06T15:48:00Z,TOOL-06,PROD-D2,LINE-2,102,85,9,8,96,26,2.08,3.4,7.32,quality_hold,Inline SPC chart triggered quality hold for process review
INC-GAMMA-2026-01,2026-02-06T17:37:00Z,TOOL-07,PROD-C1,LINE-3,236,177,33,26,192,30,3.68,5.47,23.16,material_shortage,Line paused awaiting replenishment of component reel stock
INC-GAMMA-2026-01,2026-02-06T21:08:00Z,TOOL-11,PROD-F1,LINE-4,93,82,7,4,106,12,3.85,5.6,16.15,normal_run,Operator confirmed line stable through end of shift
INC-GAMMA-2026-01,2026-02-06T22:57:00Z,TOOL-08,PROD-C2,LINE-5,204,174,21,9,97,17,3.25,5.43,11.39,quality_hold,Production held for root cause on elevated scrap rate trend
INC-GAMMA-2026-01,2026-02-07T00:52:00Z,TOOL-05,PROD-E2,LINE-5,134,104,15,15,194,46,2.4,11.28,10.4,material_shortage,Substrate lot delayed from incoming inspection hold status
INC-GAMMA-2026-01,2026-02-07T04:18:00Z,TOOL-01,PROD-C1,LINE-1,180,143,17,20,87,30,2.27,3.73,25.6,calibration_drift,Process parameter drift required inline recalibration procedure
INC-GAMMA-2026-01,2026-02-07T05:55:00Z,TOOL-10,PROD-F1,LINE-1,164,124,25,15,175,30,6.24,12,27.58,quality_hold,Quality hold issued after visual defect found during sampling
INC-GAMMA-2026-01,2026-02-07T08:58:00Z,TOOL-01,PROD-F3,LINE-3,162,124,22,16,200,48,3.41,7.14,8.63,sensor_fault,Vision sensor fault caused false reject events during run
INC-GAMMA-2026-01,2026-02-07T12:22:00Z,TOOL-01,PROD-F4,LINE-2,121,102,11,8,225,51,2.27,5.69,24.83,maintenance_hold,Tool flagged for maintenance after alarm threshold was reached
INC-GAMMA-2026-01,2026-02-07T16:13:00Z,TOOL-06,PROD-F1,LINE-1,174,142,19,13,159,40,2.84,8.54,6.35,changeover_delay,Changeover extended due to calibration check after setup
INC-GAMMA-2026-01,2026-02-07T18:59:00Z,TOOL-07,PROD-F1,LINE-4,103,91,6,6,178,53,2.62,9.21,8.03,material_shortage,Shortage caused partial batch reduction for this run window
INC-GAMMA-2026-01,2026-02-07T22:15:00Z,TOOL-02,PROD-C1,LINE-4,191,121,40,30,136,69,6.42,10.4,11.81,changeover_delay,Recipe load delay extended total changeover beyond target
INC-GAMMA-2026-01,2026-02-08T00:42:00Z,TOOL-10,PROD-A1,LINE-5,99,76,15,8,190,37,3.57,7.75,22.73,quality_hold,Inline SPC chart triggered quality hold for process review
INC-GAMMA-2026-01,2026-02-08T04:02:00Z,TOOL-10,PROD-A2,LINE-5,84,54,18,12,105,73,5.71,6.47,14.82,quality_hold,Inline SPC chart triggered quality hold for process review
INC-GAMMA-2026-01,2026-02-08T06:07:00Z,TOOL-12,PROD-D2,LINE-4,239,130,82,27,107,77,2.43,9.72,19.71,sensor_fault,Pressure sensor reported intermittent fault during this production run
INC-GAMMA-2026-01,2026-02-08T08:09:00Z,TOOL-09,PROD-A1,LINE-1,181,160,12,9,182,39,4.96,11.14,29.11,calibration_drift,Process parameter drift required inline recalibration procedure
INC-GAMMA-2026-01,2026-02-08T11:22:00Z,TOOL-10,PROD-F4,LINE-5,172,130,22,20,232,35,5.52,6.54,7.51,normal_run,Nominal output achieved across planned production window
INC-GAMMA-2026-01,2026-02-08T15:16:00Z,TOOL-12,PROD-B2,LINE-1,133,113,14,6,121,37,5.71,11.18,18,normal_run,Nominal output achieved across planned production window
INC-GAMMA-2026-01,2026-02-08T17:33:00Z,TOOL-03,PROD-D2,LINE-4,85,70,6,9,239,38,6.32,9.26,26.35,calibration_drift,Calibration check triggered after consecutive out-of-spec readings
INC-GAMMA-2026-01,2026-02-08T21:43:00Z,TOOL-10,PROD-F4,LINE-4,93,81,8,4,170,36,5.74,10.49,19.49,calibration_drift,Tool calibration drift detected by SPC monitoring system alert
INC-GAMMA-2026-01,2026-02-09T00:36:00Z,TOOL-08,PROD-D1,LINE-4,211,168,25,18,233,41,2.66,3.7,4.49,calibration_drift,Thermal calibration deviation flagged by automated monitoring system
INC-GAMMA-2026-01,2026-02-09T04:33:00Z,TOOL-05,PROD-F1,LINE-4,201,169,14,18,225,32,3.74,7.63,8.19,maintenance_hold,Line held for bearing replacement on primary drive motor
